world500_rank,company_id,company_name_en,company_name_zh,industry_section_code,industry_section_zh,report_match_class,scope3_category_code,scope3_category_en,scope3_category_zh,screening_status_current,reported_value_mtco2e,candidate_count_for_category,verification_status,evidence_page,source_file,source_path,reviewer_screening_status,reviewer_reported_value_mtco2e,reviewer_evidence_page,reviewer_note_zh
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,
11,r011_volkswagen,VOLKSWAGEN,大众公司,C,制造业,matched,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,
12,r012_exxonmobil,EXXON MOBIL,埃克森美孚,B,采矿业,matched,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,reported_value_candidate,119.0,2,rule_checked_category_value,375,shell-annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\shell-annual-report-2024.pdf,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,reported_value_candidate,2.0,2,rule_checked_category_value,103,shell-annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\shell-annual-report-2024.pdf,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,reported_value_candidate,3.0,1,rule_checked_category_value,99,shell-annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\shell-annual-report-2024.pdf,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,11,Category 11 Use of sold products,类别11 销售产品的使用,reported_value_candidate,845.0,3,rule_checked_category_value,99,shell-annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\shell-annual-report-2024.pdf,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,
13,r013_shell,SHELL,壳牌公司,B,采矿业,matched,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,
14,r014_chinastateconstructionengineering,CHINA STATE CONSTRUCTION ENGINEERING,中国建筑集团有限公司,E,建筑业,matched,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,2,Category 2 Capital goods,类别2 资本货物,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,6,Category 6 Business travel,类别6 商务差旅,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,7,Category 7 Employee commuting,类别7 员工通勤,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,
15,r015_toyotamotor,TOYOTA MOTOR,丰田汽车公司,C,制造业,matched,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,reported_value_candidate,25.242171,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,2,Category 2 Capital goods,类别2 资本货物,reported_value_candidate,0.008261,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,reported_value_candidate,0.010915,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,reported_value_candidate,0.117702,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,reported_value_candidate,0.006091,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,6,Category 6 Business travel,类别6 商务差旅,reported_value_candidate,0.020634,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,7,Category 7 Employee commuting,类别7 员工通勤,reported_value_candidate,0.020399999999999998,1,rule_checked_category_value,64,McKesson Impact Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\McKesson Impact Report 2024.pdf,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,8,Category 8 Upstream leased assets,类别8 上游租赁资产,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,10,Category 10 Processing of sold products,类别10 已售产品加工,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,11,Category 11 Use of sold products,类别11 销售产品的使用,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,13,Category 13 Downstream leased assets,类别13 下游租赁资产,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,14,Category 14 Franchises,类别14 特许经营,not_assessed,,0,,,,,,,,
16,r016_mckesson,MCKESSON,麦克森公司,F,批发和零售业,matched,15,Category 15 Investments,类别15 投资,not_assessed,,0,,,,,,,,
17,r017_alphabet公司,Alphabet,Alphabet,I,信息传输、软件和信息技术服务业,matched,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,reported_value_candidate,3.601,1,rule_checked_category_value,105,google-2025-environmental-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\google-2025-environmental-report.pdf,,,,
