company_id,company_name_en,company_name_zh,rank,world500_rank,source_file,source_path,page,snippet_or_recognition_basis,snippet_en,snippet_zh,recognition_basis_en,recognition_basis_zh,acceptance_status,acceptance_status_en,acceptance_status_zh,recommended_action,candidate_review_bucket,candidate_kind,fact_type,scope_en,scope_zh,scope3_category_code,scope3_category_en,scope3_category_zh,basis_en,boundary_en,value_text,value_numeric,unit,value_mtco2e,confidence_level,review_status,verification_reason_en,verification_reason_zh,candidate_quality,priority_level_en,source_kind,binding_mode,promotion_decision,manual_backfill_target,reviewer_note,candidate_count_for_company
r019_trafiguragroup,TRAFIGURA GROUP,托克集团,19,19,2024_trafigura_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_trafigura_sustainability_report.pdf,26,"...ssets 9,109,065 8,127,671 7,086,167 Category 14 Franchises 82,511 89,698 80,645 Category 15 Investments 263,467 373,524 266,160 Areas where we have lower sphere of influence Category 1 Purchased goods and services 264,782,000 224,019,713 26","...ssets 9,109,065 8,127,671 7,086,167 Category 14 Franchises 82,511 89,698 80,645 Category 15 Investments 263,467 373,524 266,160 Areas where we have lower sphere of influence Category 1 Purchased goods and services 264,782,000 224,019,713 26","...5 8,127,671 7,086,167 Category 14 Franchises 82,511 89,698 80,645 Category 15 Investments 263,467 373,524 266,160 Areas where we have lower sphere of influence Category 1 Purchased goods and ser...",Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,15,Category 15 Investments,类别15 投资,,,"263,467",0.263467,tCO2e,0.263467,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_anchor,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,9
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Swi...,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,,,28,28.0,MtCO2e,28.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,2,Category 2 Capital goods,类别2 资本货物,,,4,4.0,MtCO2e,4.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,3,Category 3 Fuel- and energy-related activities,类别3 燃料和能源相关活动,,,4,4.0,MtCO2e,4.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,4,Category 4 Upstream transportation and distribution,类别4 上游运输和配送,,,6,6.0,MtCO2e,6.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,5,Category 5 Waste generated in operations,类别5 运营中产生的废弃物,,,< 1,,MtCO2e,,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,6,Category 6 Business travel,类别6 商务差旅,,,< 1,,MtCO2e,,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,7,Category 7 Employee commuting,类别7 员工通勤,,,< 1,,MtCO2e,,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,8,Category 8 Upstream leased assets,类别8 上游租赁资产,,,0,0.0,MtCO2e,0.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,9,Category 9 Downstream transportation and distribution,类别9 下游运输和配送,,,1,1.0,MtCO2e,1.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,10,Category 10 Processing of sold products,类别10 已售产品加工,,,5,5.0,MtCO2e,5.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Swi...,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,11,Category 11 Use of sold products,类别11 销售产品的使用,,,342,342.0,MtCO2e,342.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,12,Category 12 End-of-life treatment of sold products,类别12 已售产品报废处理,,,11,11.0,MtCO2e,11.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,油气企业定向 Scope 3 类别表扫描。,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,14,Category 14 Franchises,类别14 特许经营,,,< 1,,MtCO2e,,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,23,totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\totalenergies_sustainability-climate-2025-progress-report_2025_en.pdf,107,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Switzerland Mt CO2e 256 215* 220* 191* 212 ...,107 Sustainability & Climate 2025 Progress Report Indirect GHG emissions - Scope 3 - Category 11 Scope 3 - Category 111 Mt CO2e 410 400* 400* 389* 351 342 of which Europe: EU 27 + Norway + UK + Swi...,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,15,Category 15 Investments,类别15 投资,,,14,14.0,MtCO2e,14.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,14
r029_chevron,CHEVRON,雪佛龙,29,29,chevron-sustainability-highlights-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\chevron-sustainability-highlights-2024.pdf,13,...20 2021 2022 2023 2024 SASB ipieca indirect GHG emissions (scope 3) 17 CCE4: A2 Category 11 use of sold products - production method - all GHGs (million tonnes CO2e) 412 408 391 405 432 Category 11 use of sold products - throughput method -,...20 2021 2022 2023 2024 SASB ipieca indirect GHG emissions (scope 3) 17 CCE4: A2 Category 11 use of sold products - production method - all GHGs (million tonnes CO2e) 412 408 391 405 432 Category 11 use of sold products - throughput method -,...023 2024 SASB ipieca indirect GHG emissions (scope 3) 17 CCE4: A2 Category 11 use of sold products - production method - all GHGs (million tonnes CO2e) 412 408 391 405 432 Category 11 use of sol...,Scope 3 category row anchoring within the matched report table context; category method: Production method; boundary cue: Equity boundary,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取；类别方法：生产法；边界线索：权益边界,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,11,Category 11 Use of sold products,类别11 销售产品的使用,,Equity boundary,432,432.0,MtCO2e,432.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_anchor,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,5
r029_chevron,CHEVRON,雪佛龙,29,29,chevron-sustainability-highlights-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\chevron-sustainability-highlights-2024.pdf,13,...20 2021 2022 2023 2024 SASB ipieca indirect GHG emissions (scope 3) 17 CCE4: A2 Category 11 use of sold products - production method - all GHGs (million tonnes CO2e) 412 408 391 405 432 Category 11 use of sold products - throughput method -,...20 2021 2022 2023 2024 SASB ipieca indirect GHG emissions (scope 3) 17 CCE4: A2 Category 11 use of sold products - production method - all GHGs (million tonnes CO2e) 412 408 391 405 432 Category 11 use of sold products - throughput method -,...023 2024 SASB ipieca indirect GHG emissions (scope 3) 17 CCE4: A2 Category 11 use of sold products - production method - all GHGs (million tonnes CO2e) 412 408 391 405 432 Category 11 use of sol...,Scope 3 category row anchoring within the matched report table context; category method: Sales method; boundary cue: Equity boundary,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取；类别方法：销售法；边界线索：权益边界,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,11,Category 11 Use of sold products,类别11 销售产品的使用,,Equity boundary,717,717.0,MtCO2e,717.0,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_anchor,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,5
