fact_type,direct_use,company_id,company_name_en,company_name_zh,world500_rank,scope_en,scope_zh,scope3_category_code,scope3_category_en,scope3_category_zh,basis_en,basis_zh,boundary_en,boundary_zh,value_text,unit_raw,value_mtco2e,acceptance_tier_code,acceptance_tier_en,acceptance_tier_zh,verification_status,verification_reason_en,verification_reason_zh,candidate_quality,priority_level_en,source_layer,source_kind,binding_mode,evidence_page,source_file,source_path,report_title,extraction_rule_en,extraction_rule_zh,snippet_en,snippet_zh
scope_direct_use,True,r049_electricitédefrance,ELECTRICITÉ DE FRANCE,法国电力公司,49,Scope 1,范围1,,,,,,,,,,17.0,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,204,edf-urd-annual-financial-report-2024-en-accessible.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\edf-urd-annual-financial-report-2024-en-accessible.pdf,edf-urd-annual-financial-report-2024-en-accessible.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: edf-urd-annual-financial-report-2024-en-accessible.pdf. PDF page: 204. Reported value: 17 MtCO2e.,已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。,Manual PDF-page validation accepted this direct-use Scope value. Source file: edf-urd-annual-financial-report-2024-en-accessible.pdf. PDF page: 204. Reported value: 17 MtCO2e.,已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。
scope_direct_use,True,r049_electricitédefrance,ELECTRICITÉ DE FRANCE,法国电力公司,49,Scope 2,范围2,,,,,,,,,,0.66,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,204,edf-urd-annual-financial-report-2024-en-accessible.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\edf-urd-annual-financial-report-2024-en-accessible.pdf,edf-urd-annual-financial-report-2024-en-accessible.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: edf-urd-annual-financial-report-2024-en-accessible.pdf. PDF page: 204. Reported value: 0.66 MtCO2e. Scope 2 reporting method: Country appro...,已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。 Scope 2 口径：Country approach。,Manual PDF-page validation accepted this direct-use Scope value. Source file: edf-urd-annual-financial-report-2024-en-accessible.pdf. PDF page: 204. Reported value: 0.66 MtCO2e. Scope 2 reporting method: Country approach. Review note: ED...,已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。 Scope 2 口径：Country approach。
scope_direct_use,True,r052_phillips66公司,Phillips 66,Phillips 66,52,Scope 1,范围1,,,,,,,,,,32.7,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,48,PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf. PDF page: 48. Reported value: 32.7 MtCO2e.,已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。,Manual PDF-page validation accepted this direct-use Scope value. Source file: PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf. PDF page: 48. Reported value: 32.7 MtCO2e.,已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。
scope_direct_use,True,r052_phillips66公司,Phillips 66,Phillips 66,52,Scope 2,范围 2,,,,,,,,,,9.0,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,48,PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,PHILLIPS 66-2025-0023_3_Sustainability and People Report_DIGITAL 0623.pdf,Auto-verified from page 48; value 9 MtCO2e.,从第 48 页自动验真；原始值 9 MtCO2e。,Auto-verified from page 48; value 9 MtCO2e.,从第 48 页自动验真；原始值 9 MtCO2e。
scope_direct_use,True,r053_pinganinsurance,PING AN INSURANCE,中国平安保险（集团）股份有限公司,53,Scope 3,范围 3,,,,,,,,,,0.042193,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,136,2024中国平安可持续报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024中国平安可持续报告.pdf,2024中国平安可持续报告.pdf,"Auto-extracted from page 136; value 42,193 吨.","从第 136 页自动抽取；原始值 42,193 吨。","Auto-extracted from page 136; value 42,193 吨.","从第 136 页自动抽取；原始值 42,193 吨。"
scope_direct_use,True,r061_valeroenergy,VALERO ENERGY,瓦莱罗能源公司,61,Scope 1,范围 1,,,,,,,,,,24.9,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,76,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,Auto-extracted from page 76; value 24.9 million metric tons CO2e.,从第 76 页自动抽取；原始值 24.9 million metric tons CO2e。,Auto-extracted from page 76; value 24.9 million metric tons CO2e.,从第 76 页自动抽取；原始值 24.9 million metric tons CO2e。
scope_direct_use,True,r061_valeroenergy,VALERO ENERGY,瓦莱罗能源公司,61,Scope 2,范围 2,,,,Market-Based,市场法,,,,,4.9,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,20,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,market-based Auto-extracted from page 20; value 4.9 million metric tons CO2e.,市场法 从第 20 页自动抽取；原始值 4.9 million metric tons CO2e。,market-based Auto-extracted from page 20; value 4.9 million metric tons CO2e.,市场法 从第 20 页自动抽取；原始值 4.9 million metric tons CO2e。
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,1,Category 1 Purchased goods and services,类别1 购买的商品和服务,,,,,"2,045,470",tCO2,,C3,C3 category value candidate inferred from nearby numeric context; review required,C3 类别值由邻近数值上下文推断，需复核,review_required,category candidate quality is not high; unit cannot be normalized to CO2e,类别候选质量不是 high；单位不能稳定折算为 CO2e,medium,medium,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,2,Category 2 Capital goods,类别2 资本货物,,,,,"4,835,270",tCO2e,4.8352699999999995,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,3,Category 3 Fuel- and energy-related activities,类别3 燃料与能源相关活动,,,,,"8,454",tCO2e,0.008454,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_anchor,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,4,Category 4 Upstream transportation and distribution,类别4 上游运输与配送,,,,,"124,324",tCO2e,0.12432399999999999,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,5,Category 5 Waste generated in operations,类别5 运营产生的废弃物,,,,,"38,468",tCO2e,0.038467999999999995,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,6,Category 6 Business travel,类别6 商务差旅,,,,,"317,841",tCO2e,0.317841,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,7,Category 7 Employee commuting,类别7 员工通勤,,,,,"54,256",tCO2e,0.054256,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,8,Category 8 Upstream leased assets,类别8 上游租赁资产,,,,,"2,249",tCO2e,0.0022489999999999997,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,9,Category 9 Downstream transportation and distribution,类别9 下游运输与配送,,,,,47,tCO2e,4.7e-05,C2,C2 explicit category value candidate; review required,C2 类别值原文显式，需复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope3_category_value,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,,,11,Category 11 Use of sold products,类别11 销售产品的使用,,,,,"16,476",tCO2e,0.016475999999999998,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,81,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Category 1: Purchased goods and service...","2024 Sustainability Report 1.1 GHG emissions Market-based vs. location-based Scope 3 emissions (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621..."
scope_direct_use,True,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,Scope 1,范围1,,,,,,,,,,0.048951999999999996,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,78,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: Meta-2024-Sustainability-Report.pdf. PDF page: 78. Reported value: 48,952 tCO2e. Review note: The 48,952 tCO2e value sits under the 2023 co...",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。,"Manual PDF-page validation accepted this direct-use Scope value. Source file: Meta-2024-Sustainability-Report.pdf. PDF page: 78. Reported value: 48,952 tCO2e. Review note: The 48,952 tCO2e value sits under the 2023 column in the emission...",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。
scope_direct_use,True,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,Scope 3,范围 3,,,,,,,,,,7.445621,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,21,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,"Auto-extracted from page 21; value 7,445,621 mt CO2e.","从第 21 页自动抽取；原始值 7,445,621 mt CO2e。","Auto-extracted from page 21; value 7,445,621 mt CO2e.","从第 21 页自动抽取；原始值 7,445,621 mt CO2e。"
scope_review_candidate,False,r066_metaplatforms公司,Meta Platforms,Meta Platforms,66,Scope 2,范围2,,,,,,,,"1,658",tCO2e,0.001658,C1,C1 explicit numeric candidate with adjacent unit; high-priority review,C1 原文显式数值且单位相邻，高优先复核,review_required,missing or too-small normalized MtCO2e value; Scope 2 method basis is not specified,缺少有效的 MtCO2e 折算值；Scope 2 未明确市场法/位置法口径,high,high,candidate_scope_numeric,report_page_scan,year_table_row_anchor,78,Meta-2024-Sustainability-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Meta-2024-Sustainability-Report.pdf,Meta-2024-Sustainability-Report.pdf,Scope year-table row anchoring within the matched report,在已匹配报告整页年份表中进行 Scope 行锚定抽取,"...4,330,000 5,129,000 5,830,244 8,533,471 7,496,232 Scope 1 44,000 29,000 55,173 66,934 48,952 Scope 2 208,000 9,000 2,487 273 1,658 Scope 3 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Location-based (in metric tons CO2e) 2019 2020 2021 2022 2023 Total 6,295,000 8,559,000 10,","...5,830,244 8,533,471 7,496,232 Scope 1 44,000 29,000 55,173 66,934 48,952 Scope 2 208,000 9,000 2,487 273 1,658 Scope 3 4,078,000 5,091,000 5,772,583 8,466,264 7,445,621 Location-based (in metric tons CO2e) 2019 202..."
scope_direct_use,True,r070_alibabagroupholding,ALIBABA GROUP HOLDING,阿里巴巴集团控股有限公司,70,Scope 2,范围 2,,,,Location-Based,位置法,,,,,2.178169,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,112,2025 阿里巴巴环境、社会和治理（ESG）报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2025 阿里巴巴环境、社会和治理（ESG）报告.pdf,2025 阿里巴巴环境、社会和治理（ESG）报告.pdf,"location-based Auto-verified from page 112; value 2,178,169 吨CO2e.","位置法 从第 112 页自动验真；原始值 2,178,169 吨CO2e。","location-based Auto-verified from page 112; value 2,178,169 吨CO2e.","位置法 从第 112 页自动验真；原始值 2,178,169 吨CO2e。"
scope3_category_value,False,r073_hyundaimotor,HYUNDAI MOTOR,现代汽车,73,,,12,Category 12 End-of-life treatment of sold products,类别12 销售产品的退役处理,,,,,"1,845,796",tCO2,,C3,C3 category value candidate inferred from nearby numeric context; review required,C3 类别值由邻近数值上下文推断，需复核,review_required,category candidate quality is not high; unit cannot be normalized to CO2e,类别候选质量不是 high；单位不能稳定折算为 CO2e,medium,medium,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,39,HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"39 1. Introduction 2. Environmental 3. Social 4. Governance 5. Sustainability Factbook Identification, Assessment, and Management Process of Climate Risk/Opportunity Risk Management Climate Risk and Opportunity Management Climate Risk an...","39 1. Introduction 2. Environmental 3. Social 4. Governance 5. Sustainability Factbook Identification, Assessment, and Management Process of Climate Risk/Opportunity Risk Management Climate Risk an..."
scope3_category_value,False,r073_hyundaimotor,HYUNDAI MOTOR,现代汽车,73,,,15,Category 15 Investments,类别15 投资,,,,,"6,060,822",tCO2,,C3,C3 category value candidate inferred from nearby numeric context; review required,C3 类别值由邻近数值上下文推断，需复核,review_required,category candidate quality is not high; unit cannot be normalized to CO2e,类别候选质量不是 high；单位不能稳定折算为 CO2e,medium,medium,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,39,HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"...ry 13 Leased assets(headquarters and leased office buildings)4) 539 1,447 1,055 Category 15 Investments8)9) 4,946,073 6,060,822 6,164,300 Identification of company- wide issues related to climate change (Strategy & Governance) Identificatio","...ssets(headquarters and leased office buildings)4) 539 1,447 1,055 Category 15 Investments8)9) 4,946,073 6,060,822 6,164,300 Identification of company- wide issues related to climate change (Stra..."
scope_direct_use,True,r073_hyundaimotor,HYUNDAI MOTOR,现代汽车,73,Scope 2,范围 2,,,,Market-Based,市场法,,,,,1.6841199999999998,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,41,HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,HYUNDAI MOTOR-hmc-2025-sustainability-report-en-v13.pdf,"market-based Auto-verified from page 41; value 1,684,120 tCO2e.","市场法 从第 41 页自动验真；原始值 1,684,120 tCO2e。","market-based Auto-verified from page 41; value 1,684,120 tCO2e.","市场法 从第 41 页自动验真；原始值 1,684,120 tCO2e。"
