activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,,,,,,多伦多道明银行,,company::r168_torontodominionbank,Company,,,,,,,168
,,,,,,,,,,,r168_torontodominionbank__20240__sustainabilityreport,matched_auto_high,report::r168_torontodominionbank__20240__sustainabilityreport,Report,114,r168_torontodominionbank__20240__sustainabilityreport,,,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,,
,,,,,,,,,,,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,,source::2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,SourceFile,,,,,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,,
,,,r169_lukoil,LUKOIL,卢克石油公司,,,,,,卢克石油公司,,company::r169_lukoil,Company,,,,,,,169
,,,,,,,,,,,r169_lukoil__20240__sustainabilityreport,matched_auto_high,report::r169_lukoil__20240__sustainabilityreport,Report,116,r169_lukoil__20240__sustainabilityreport,,,LUKOIL Group Sustainability Report 2024.pdf,,
,,,,,,,,,,,LUKOIL Group Sustainability Report 2024.pdf,,source::LUKOIL Group Sustainability Report 2024.pdf,SourceFile,,,,,LUKOIL Group Sustainability Report 2024.pdf,,
,,,r177_alimentationcouchetard公司,Alimentation Couche-Tard公司,Alimentation Couche-Tard公司,,,,,,Alimentation Couche-Tard公司,,company::r177_alimentationcouchetard公司,Company,,,,,,,177
,,,,,,,,,,,r177_alimentationcouchetard公司__20250__sustainabilityreport,matched_auto_high,report::r177_alimentationcouchetard公司__20250__sustainabilityreport,Report,62,r177_alimentationcouchetard公司__20250__sustainabilityreport,,,ALIMENTATION COUCHE-TARD-COTA085_ACT_2025_Sustainability_Report_EN_20250625_v2.pdf,,
,,,,,,,,,,,ALIMENTATION COUCHE-TARD-COTA085_ACT_2025_Sustainability_Report_EN_20250625_v2.pdf,,source::ALIMENTATION COUCHE-TARD-COTA085_ACT_2025_Sustainability_Report_EN_20250625_v2.pdf,SourceFile,,,,,ALIMENTATION COUCHE-TARD-COTA085_ACT_2025_Sustainability_Report_EN_20250625_v2.pdf,,
,,,r179_chinamerchantsbank,CHINA MERCHANTS BANK,招商银行股份有限公司,,,,,,招商银行股份有限公司,,company::r179_chinamerchantsbank,Company,,,,,,,179
,,,,,,,,,,,r179_chinamerchantsbank__20240__sustainabilityreport,matched_auto_high,report::r179_chinamerchantsbank__20240__sustainabilityreport,Report,149,r179_chinamerchantsbank__20240__sustainabilityreport,,,2024-招商银行股份有限公司可持续发展报告.pdf,,
,,,,,,,,,,,2024-招商银行股份有限公司可持续发展报告.pdf,,source::2024-招商银行股份有限公司可持续发展报告.pdf,SourceFile,,,,,2024-招商银行股份有限公司可持续发展报告.pdf,,
,,,r182_ubsgroup,UBS GROUP,瑞银集团,,,,,,瑞银集团,,company::r182_ubsgroup,Company,,,,,,,182
,,,,,,,,,,,r182_ubsgroup__20240__sustainabilityreport,matched_auto_high,report::r182_ubsgroup__20240__sustainabilityreport,Report,130,r182_ubsgroup__20240__sustainabilityreport,,,UBS GROUP-sustainability-report-2024.pdf,,
,,,,,,,,,,,UBS GROUP-sustainability-report-2024.pdf,,source::UBS GROUP-sustainability-report-2024.pdf,SourceFile,,,,,UBS GROUP-sustainability-report-2024.pdf,,
,,,r183_airbus,AIRBUS,空中客车公司,,,,,,空中客车公司,,company::r183_airbus,Company,,,,,,,183
,,,,,,,,,,,r183_airbus__nan__other,matched_auto_high,report::r183_airbus__nan__other,Report,12,r183_airbus__nan__other,,,AIRBUS-pm_38_711_711991-us758j55ai.pdf,,
,,,,,,,,,,,AIRBUS-pm_38_711_711991-us758j55ai.pdf,,source::AIRBUS-pm_38_711_711991-us758j55ai.pdf,SourceFile,,,,,AIRBUS-pm_38_711_711991-us758j55ai.pdf,,
,,,r184_toyotatsusho,TOYOTA TSUSHO,丰田通商公司,,,,,,丰田通商公司,,company::r184_toyotatsusho,Company,,,,,,,184
,,,,,,,,,,,r184_toyotatsusho__20250__other,matched_auto_high,report::r184_toyotatsusho__20250__other,Report,94,r184_toyotatsusho__20250__other,,,TOYOTA TSUSHO-ar2025e_all.pdf,,
,,,,,,,,,,,TOYOTA TSUSHO-ar2025e_all.pdf,,source::TOYOTA TSUSHO-ar2025e_all.pdf,SourceFile,,,,,TOYOTA TSUSHO-ar2025e_all.pdf,,
,,,r186_taiwansemiconductormanufacturing,TAIWAN SEMICONDUCTOR MANUFACTURING,台积公司,,,,,,台积公司,,company::r186_taiwansemiconductormanufacturing,Company,,,,,,,186
,,,,,,,,,,,r186_taiwansemiconductormanufacturing__20220__other,matched_auto_high,report::r186_taiwansemiconductormanufacturing__20220__other,Report,235,r186_taiwansemiconductormanufacturing__20220__other,,,台积公司2022c-all.pdf,,
,,,,,,,,,,,台积公司2022c-all.pdf,,source::台积公司2022c-all.pdf,SourceFile,,,,,台积公司2022c-all.pdf,,
,,,r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,,,,,,伊塔乌联合银行控股公司,,company::r189_itaúunibancoholding,Company,,,,,,,189
,,,,,,,,,,,r189_itaúunibancoholding__20240__esgreport,matched_auto_high,report::r189_itaúunibancoholding__20240__esgreport,Report,276,r189_itaúunibancoholding__20240__esgreport,,,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,,
,,,,,,,,,,,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,,source::ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,SourceFile,,,,,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,,
,,,r190_arcelormittal,ARCELORMITTAL,安赛乐米塔尔,,,,,,安赛乐米塔尔,,company::r190_arcelormittal,Company,,,,,,,190
,,,,,,,,,,,r190_arcelormittal__20240__sustainabilityreport,matched_auto_high,report::r190_arcelormittal__20240__sustainabilityreport,Report,48,r190_arcelormittal__20240__sustainabilityreport,,,arcelormittal_poland_sustainability_report_2024.pdf,,
,,,,,,,,,,,arcelormittal_poland_sustainability_report_2024.pdf,,source::arcelormittal_poland_sustainability_report_2024.pdf,SourceFile,,,,,arcelormittal_poland_sustainability_report_2024.pdf,,
,,,r191_generalelectric,GENERAL ELECTRIC,通用电气公司,,,,,,通用电气公司,,company::r191_generalelectric,Company,,,,,,,191
,,,,,,,,,,,r191_generalelectric__20250__sustainabilityreport,matched_auto_high,report::r191_generalelectric__20250__sustainabilityreport,Report,61,r191_generalelectric__20250__sustainabilityreport,,,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,,
,,,,,,,,,,,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,,source::GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,SourceFile,,,,,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,,
,,,r192_beijingautomotivegroup,BEIJING AUTOMOTIVE GROUP,北京汽车集团有限公司,,,,,,北京汽车集团有限公司,,company::r192_beijingautomotivegroup,Company,,,,,,,192
,,,,,,,,,,,r192_beijingautomotivegroup__20240__other,matched_auto_high,report::r192_beijingautomotivegroup__20240__other,Report,89,r192_beijingautomotivegroup__20240__other,,,北京汽车集团有限公司esg报告baicgroup2024.pdf,,
,,,,,,,,,,,北京汽车集团有限公司esg报告baicgroup2024.pdf,,source::北京汽车集团有限公司esg报告baicgroup2024.pdf,SourceFile,,,,,北京汽车集团有限公司esg报告baicgroup2024.pdf,,
,,,r193_lockheedmartin,LOCKHEED MARTIN,洛克希德－马丁,,,,,,洛克希德－马丁,,company::r193_lockheedmartin,Company,,,,,,,193
,,,,,,,,,,,r193_lockheedmartin__20240__sustainabilityreport,matched_auto_high,report::r193_lockheedmartin__20240__sustainabilityreport,Report,54,r193_lockheedmartin__20240__sustainabilityreport,,,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,,
,,,,,,,,,,,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,,source::2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,SourceFile,,,,,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,,
,,,r195_americanexpress,AMERICAN EXPRESS,美国运通公司,,,,,,美国运通公司,,company::r195_americanexpress,Company,,,,,,,195
,,,,,,,,,,,r195_americanexpress__20230__other,matched_auto_high,report::r195_americanexpress__20230__other,Report,91,r195_americanexpress__20230__other,,,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,,
,,,,,,,,,,,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,,source::AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,SourceFile,,,,,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,,
,,,r196_hitachi,HITACHI,日立,,,,,,日立,,company::r196_hitachi,Company,,,,,,,196
,,,,,,,,,,,r196_hitachi__20250__sustainabilityreport,matched_auto_high,report::r196_hitachi__20250__sustainabilityreport,Report,149,r196_hitachi__20250__sustainabilityreport,,,HITACHI_en_sustainability2025.pdf,,
