activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,r263_novartis,NOVARTIS,诺华公司,,,,,,诺华公司,,company::r263_novartis,Company,,,,,,,263
,,,,,,,,,,,r263_novartis__20240__integratedreport,matched_auto_high,report::r263_novartis__20240__integratedreport,Report,75,r263_novartis__20240__integratedreport,,,novartis-integrated-report-2024.pdf,,
,,,,,,,,,,,novartis-integrated-report-2024.pdf,,source::novartis-integrated-report-2024.pdf,SourceFile,,,,,novartis-integrated-report-2024.pdf,,
,,,r264_riotintogroup,RIO TINTO GROUP,力拓集团,,,,,,力拓集团,,company::r264_riotintogroup,Company,,,,,,,264
,,,,,,,,,,,r264_riotintogroup__20240__annualreport,matched_auto_high,report::r264_riotintogroup__20240__annualreport,Report,336,r264_riotintogroup__20240__annualreport,,,2024-RIO TINTO GROUP-annual-report.pdf,,
,,,,,,,,,,,2024-RIO TINTO GROUP-annual-report.pdf,,source::2024-RIO TINTO GROUP-annual-report.pdf,SourceFile,,,,,2024-RIO TINTO GROUP-annual-report.pdf,,
,,,r270_unitedairlinesholdings,UNITED AIRLINES HOLDINGS,联合航空控股公司,,,,,,联合航空控股公司,,company::r270_unitedairlinesholdings,Company,,,,,,,270
,,,,,,,,,,,r270_unitedairlinesholdings__20240__other,matched_auto_high,report::r270_unitedairlinesholdings__20240__other,Report,107,r270_unitedairlinesholdings__20240__other,,,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,,
,,,,,,,,,,,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,,source::2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,SourceFile,,,,,2024-UNITED AIRLINES HOLDINGS-report-interactive.pdf,,
,,,r273_iberdrola公司,Iberdrola公司,Iberdrola公司,,,,,,Iberdrola公司,,company::r273_iberdrola公司,Company,,,,,,,273
,,,,,,,,,,,r273_iberdrola公司__20240__sustainabilityreport,matched_auto_high,report::r273_iberdrola公司__20240__sustainabilityreport,Report,413,r273_iberdrola公司__20240__sustainabilityreport,,,gsm25-IBERDROLA-sustainability-report-2024.pdf,,
,,,,,,,,,,,gsm25-IBERDROLA-sustainability-report-2024.pdf,,source::gsm25-IBERDROLA-sustainability-report-2024.pdf,SourceFile,,,,,gsm25-IBERDROLA-sustainability-report-2024.pdf,,
,,,r275_idemitsukosan,IDEMITSU KOSAN,日本出光兴产株式会社,,,,,,日本出光兴产株式会社,,company::r275_idemitsukosan,Company,,,,,,,275
