evidence_page,relation,source,target
46,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_2__0036
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_2__0036,scope::Scope 2
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_2__0036,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_2__0036,scope3::6.0
46,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0037
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0037,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0037,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0037,activity::Mobile emission source
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0037,scope3::6.0
46,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0038
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0038,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0038,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0038,activity::Purchased electricity
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0038,scope3::6.0
46,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0039
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0039,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0039,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0039,activity::Business travel
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0039,scope3::6.0
46,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0040
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0040,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0040,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__scope_3__0040,scope3::6.0
55,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_1__0041
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_1__0041,scope::Scope 1
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_1__0041,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_1__0041,activity::Purchased electricity
55,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_2__0042
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_2__0042,scope::Scope 2
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_2__0042,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__scope_2__0042,activity::Purchased electricity
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0043
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0043,scope::Scope 1
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0043,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0043,activity::Mobile emission source
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0043,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0044
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0044,scope::Scope 1
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0044,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0044,activity::Purchased electricity
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0044,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0045
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0045,scope::Scope 1
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0045,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0045,activity::Business travel
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0045,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0046
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0046,scope::Scope 1
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0046,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_1__0046,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0047
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0047,scope::Scope 2
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0047,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0047,activity::Mobile emission source
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0047,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0048
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0048,scope::Scope 2
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0048,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0048,activity::Purchased electricity
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0048,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0049
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0049,scope::Scope 2
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0049,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0049,activity::Business travel
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0049,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0050
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0050,scope::Scope 2
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0050,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_2__0050,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0051
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0051,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0051,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0051,activity::Mobile emission source
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0051,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0052
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0052,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0052,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0052,activity::Purchased electricity
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0052,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0053
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0053,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0053,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0053,activity::Business travel
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0053,scope3::6.0
62,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0054
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0054,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0054,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p62__scope_3__0054,scope3::6.0
6,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p6__inventory__0055
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p6__inventory__0055,assurance::Assurance
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p6__inventory__0055,activity::Process emissions
10,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p10__inventory__0056
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p10__inventory__0056,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p10__inventory__0056,assurance::Report disclosure
13,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p13__scope_1__0057
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p13__scope_1__0057,scope::Scope 1
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p13__scope_1__0057,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p13__scope_1__0057,assurance::Report disclosure
,has_calculation_method,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p13__scope_1__0057,calc_method::PCAF financed emissions methodology
15,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p15__scope_1__0058
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p15__scope_1__0058,scope::Scope 1
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p15__scope_1__0058,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p15__scope_1__0058,assurance::Report disclosure
,has_calculation_method,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p15__scope_1__0058,calc_method::PCAF financed emissions methodology
25,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p25__inventory__0059
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p25__inventory__0059,data_source::Derived data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p25__inventory__0059,assurance::Report disclosure
29,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p29__inventory__0060
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p29__inventory__0060,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p29__inventory__0060,assurance::Report disclosure
31,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p31__inventory__0061
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p31__inventory__0061,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p31__inventory__0061,assurance::Report disclosure
34,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0062
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0062,scope::Scope 3
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0062,data_source::Derived data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0062,assurance::Report disclosure
34,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0063
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0063,scope::Scope 3
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0063,data_source::Derived data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0063,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p34__scope_3__0063,activity::Value-chain activities
35,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p35__inventory__0064
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p35__inventory__0064,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p35__inventory__0064,assurance::Report disclosure
36,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p36__inventory__0065
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p36__inventory__0065,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p36__inventory__0065,assurance::Report disclosure
37,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p37__inventory__0066
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p37__inventory__0066,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p37__inventory__0066,assurance::Report disclosure
38,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p38__inventory__0067
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p38__inventory__0067,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p38__inventory__0067,assurance::Report disclosure
39,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p39__inventory__0068
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p39__inventory__0068,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p39__inventory__0068,assurance::Report disclosure
44,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p44__inventory__0069
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p44__inventory__0069,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p44__inventory__0069,assurance::Report disclosure
46,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__inventory__0070
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__inventory__0070,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__inventory__0070,assurance::Report disclosure
,has_calculation_method,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p46__inventory__0070,calc_method::PCAF financed emissions methodology
47,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p47__scope_1__0071
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p47__scope_1__0071,scope::Scope 1
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p47__scope_1__0071,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p47__scope_1__0071,assurance::Report disclosure
50,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0072
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0072,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0072,assurance::Verification
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0072,activity::Financed emissions
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0072,scope3::15.0
50,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0073
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0073,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0073,assurance::Verification
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p50__scope_3__0073,scope3::15.0
51,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0074
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0074,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0074,assurance::Verification
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0074,activity::Financed emissions
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0074,scope3::15.0
51,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0075
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0075,scope::Scope 3
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0075,assurance::Verification
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p51__scope_3__0075,scope3::15.0
53,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0076
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0076,scope::Scope 3
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0076,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0076,assurance::Report disclosure
53,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0077
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0077,scope::Scope 3
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0077,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0077,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0077,activity::Financed emissions
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0077,scope3::15.0
53,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0078
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0078,scope::Scope 3
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0078,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0078,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p53__scope_3__0078,scope3::15.0
55,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__inventory__0079
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__inventory__0079,data_source::Secondary data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__inventory__0079,assurance::Report disclosure
,has_calculation_method,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p55__inventory__0079,calc_method::Location-based
64,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p64__inventory__0080
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p64__inventory__0080,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p64__inventory__0080,assurance::Report disclosure
65,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0081
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0081,scope::Scope 1
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0081,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0081,assurance::Report disclosure
65,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0082
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0082,scope::Scope 1
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0082,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0082,assurance::Report disclosure
,has_activity_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0082,activity::Business travel
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0082,scope3::6.0
65,documents_methodology,report::r224_zurichinsurancegroup__20240__sustainabilityreport,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0083
,for_scope,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0083,scope::Scope 1
,has_data_source_type,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0083,data_source::Estimated data
,has_assurance_stage,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0083,assurance::Report disclosure
,has_scope3_category,methodology::batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__p65__scope_1__0083,scope3::6.0
