evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p104__scope_3__0030,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p104__scope_3__0030,scope3::5.0
104,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p104__scope_3__0031
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p104__scope_3__0031,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p104__scope_3__0031,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p104__scope_3__0031,scope3::6.0
106,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p106__inventory__0032
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p106__inventory__0032,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p106__inventory__0032,activity::Fugitive emissions
107,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0033
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0033,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0033,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0033,activity::Use of sold products
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0033,scope3::11.0
107,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0034
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0034,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0034,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0034,activity::Value-chain activities
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0034,scope3::11.0
107,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0035
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0035,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0035,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p107__scope_3__0035,scope3::11.0
108,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0036
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0036,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0036,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0036,assurance::Report disclosure
108,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0037
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0037,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0037,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0037,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p108__scope_3__0037,activity::Fugitive emissions
109,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0038
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0038,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0038,assurance::Report disclosure
109,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0039
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0039,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0039,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p109__inventory__0039,activity::Fugitive emissions
110,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0040
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0040,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0040,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0040,assurance::Report disclosure
110,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0041
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0041,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0041,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0041,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0041,activity::Business travel
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0041,scope3::6.0
110,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0042
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0042,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0042,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0042,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0042,activity::Value-chain activities
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0042,scope3::6.0
110,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0043
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0043,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0043,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0043,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p110__scope_3__0043,scope3::6.0
111,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0044
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0044,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0044,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0044,activity::Fugitive emissions
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0044,scope3::15.0
111,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0045
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0045,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0045,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p111__scope_1__0045,scope3::15.0
270,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p270__inventory__0046
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p270__inventory__0046,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p270__inventory__0046,activity::Fugitive emissions
275,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p275__inventory__0047
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p275__inventory__0047,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p275__inventory__0047,activity::Fugitive emissions
278,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0048
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0048,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0048,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0048,activity::Fugitive emissions
278,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0049
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0049,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0049,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p278__scope_3__0049,activity::Value-chain activities
282,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0050
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0050,data_source::Primary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0050,assurance::Report disclosure
282,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0051
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0051,data_source::Primary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0051,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p282__inventory__0051,activity::Fugitive emissions
300,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p300__inventory__0052
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p300__inventory__0052,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p300__inventory__0052,activity::Fugitive emissions
415,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0053
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0053,data_source::Primary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0053,assurance::Report disclosure
415,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0054
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0054,data_source::Primary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0054,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p415__inventory__0054,activity::Fugitive emissions
434,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0055
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0055,data_source::Primary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0055,assurance::Report disclosure
434,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0056
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0056,data_source::Primary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0056,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p434__inventory__0056,activity::Fugitive emissions
21,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p21__inventory__0057
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p21__inventory__0057,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p21__inventory__0057,assurance::Report disclosure
23,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p23__inventory__0058
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p23__inventory__0058,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p23__inventory__0058,assurance::Report disclosure
36,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0059
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0059,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0059,assurance::Report disclosure
36,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0060
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0060,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0060,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r122_carrefour__20240__other__p36__inventory__0060,scope3::15.0
51,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0061
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0061,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0061,assurance::Report disclosure
51,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0062
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0062,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0062,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p51__inventory__0062,activity::Mobile emission source
58,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p58__inventory__0063
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p58__inventory__0063,assurance::Assurance
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p58__inventory__0063,activity::Value-chain activities
63,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p63__inventory__0064
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p63__inventory__0064,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p63__inventory__0064,assurance::Report disclosure
64,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p64__scope_1__0065
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p64__scope_1__0065,scope::Scope 1
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p64__scope_1__0065,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p64__scope_1__0065,assurance::Report disclosure
66,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p66__inventory__0066
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p66__inventory__0066,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p66__inventory__0066,assurance::Report disclosure
92,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0067
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0067,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0067,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0067,assurance::Report disclosure
92,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0068
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0068,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0068,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0068,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p92__scope_3__0068,activity::Value-chain activities
94,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0069
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0069,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0069,assurance::Validation
94,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0070
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0070,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0070,assurance::Validation
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p94__inventory__0070,activity::Fugitive emissions
96,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p96__inventory__0071
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p96__inventory__0071,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p96__inventory__0071,assurance::Report disclosure
97,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p97__inventory__0072
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p97__inventory__0072,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p97__inventory__0072,assurance::Report disclosure
103,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p103__scope_1__0073
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p103__scope_1__0073,scope::Scope 1
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p103__scope_1__0073,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p103__scope_1__0073,assurance::Report disclosure
110,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p110__inventory__0074
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p110__inventory__0074,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p110__inventory__0074,assurance::Report disclosure
111,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p111__inventory__0075
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p111__inventory__0075,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p111__inventory__0075,assurance::Report disclosure
126,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p126__inventory__0076
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p126__inventory__0076,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p126__inventory__0076,assurance::Report disclosure
131,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0077
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0077,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0077,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0077,assurance::Report disclosure
131,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0078
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0078,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0078,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0078,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p131__scope_3__0078,activity::Value-chain activities
136,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p136__scope_3__0079
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p136__scope_3__0079,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p136__scope_3__0079,assurance::Verification
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p136__scope_3__0079,activity::Value-chain activities
144,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p144__inventory__0080
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p144__inventory__0080,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p144__inventory__0080,assurance::Report disclosure
149,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0081
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0081,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0081,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0081,assurance::Report disclosure
149,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0082
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0082,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0082,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0082,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p149__scope_3__0082,activity::Value-chain activities
163,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p163__inventory__0083
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p163__inventory__0083,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p163__inventory__0083,assurance::Report disclosure
208,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p208__scope_3__0084
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p208__scope_3__0084,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p208__scope_3__0084,assurance::Verification
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p208__scope_3__0084,activity::Value-chain activities
242,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p242__inventory__0085
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p242__inventory__0085,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p242__inventory__0085,assurance::Report disclosure
245,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p245__inventory__0086
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p245__inventory__0086,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p245__inventory__0086,assurance::Report disclosure
256,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p256__scope_3__0087
,for_scope,methodology::batch_12__r122_carrefour__20240__other__p256__scope_3__0087,scope::Scope 3
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p256__scope_3__0087,data_source::Secondary data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p256__scope_3__0087,assurance::Report disclosure
257,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p257__inventory__0088
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p257__inventory__0088,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p257__inventory__0088,assurance::Report disclosure
274,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p274__inventory__0089
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p274__inventory__0089,assurance::Verification
,has_activity_category,methodology::batch_12__r122_carrefour__20240__other__p274__inventory__0089,activity::Value-chain activities
336,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p336__inventory__0090
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p336__inventory__0090,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p336__inventory__0090,assurance::Report disclosure
358,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p358__inventory__0091
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p358__inventory__0091,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p358__inventory__0091,assurance::Report disclosure
411,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p411__inventory__0092
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p411__inventory__0092,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p411__inventory__0092,assurance::Report disclosure
412,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p412__inventory__0093
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p412__inventory__0093,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p412__inventory__0093,assurance::Report disclosure
437,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p437__inventory__0094
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p437__inventory__0094,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p437__inventory__0094,assurance::Report disclosure
444,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p444__inventory__0095
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p444__inventory__0095,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p444__inventory__0095,assurance::Report disclosure
451,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p451__inventory__0096
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p451__inventory__0096,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p451__inventory__0096,assurance::Report disclosure
454,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p454__inventory__0097
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p454__inventory__0097,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p454__inventory__0097,assurance::Report disclosure
460,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p460__inventory__0098
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p460__inventory__0098,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p460__inventory__0098,assurance::Report disclosure
462,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p462__inventory__0099
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p462__inventory__0099,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p462__inventory__0099,assurance::Report disclosure
465,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p465__inventory__0100
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p465__inventory__0100,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p465__inventory__0100,assurance::Report disclosure
470,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p470__inventory__0101
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p470__inventory__0101,data_source::Derived data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p470__inventory__0101,assurance::Report disclosure
474,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p474__inventory__0102
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p474__inventory__0102,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r122_carrefour__20240__other__p474__inventory__0102,assurance::Report disclosure
475,documents_methodology,report::r122_carrefour__20240__other,methodology::batch_12__r122_carrefour__20240__other__p475__inventory__0103
,has_data_source_type,methodology::batch_12__r122_carrefour__20240__other__p475__inventory__0103,data_source::Estimated data
