activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,,,,,7,,,,batch_02__r050_marathonpetroleum__20240__sustainabilityreport__sasb,,standard_ref::batch_02__r050_marathonpetroleum__20240__sustainabilityreport__sasb,StandardReference,,,seed_batch_02,,,,
,,,,,,,56,,,,batch_02__r050_marathonpetroleum__20240__sustainabilityreport__ghg_protocol,,standard_ref::batch_02__r050_marathonpetroleum__20240__sustainabilityreport__ghg_protocol,StandardReference,,,seed_batch_02,,,,
,,,,,,,47,,,,batch_02__r052_phillips66公司__20250__sustainabilityreport__gri,,standard_ref::batch_02__r052_phillips66公司__20250__sustainabilityreport__gri,StandardReference,,,seed_batch_02,,,,
,,,,,,,47,,,,batch_02__r052_phillips66公司__20250__sustainabilityreport__sasb,,standard_ref::batch_02__r052_phillips66公司__20250__sustainabilityreport__sasb,StandardReference,,,seed_batch_02,,,,
,,,,,,,47,,,,batch_02__r052_phillips66公司__20250__sustainabilityreport__ifrs_s2,,standard_ref::batch_02__r052_phillips66公司__20250__sustainabilityreport__ifrs_s2,StandardReference,,,seed_batch_02,,,,
,,,,,,,51,,,,batch_02__r052_phillips66公司__20250__sustainabilityreport__ghg_protocol,,standard_ref::batch_02__r052_phillips66公司__20250__sustainabilityreport__ghg_protocol,StandardReference,,,seed_batch_02,,,,
,,,,,,,53,,,,batch_02__r052_phillips66公司__20250__sustainabilityreport__tcfd,,standard_ref::batch_02__r052_phillips66公司__20250__sustainabilityreport__tcfd,StandardReference,,,seed_batch_02,,,,
,,,,,,,25,,,,batch_02__r054_sinochemholdings__20240__other__gri,,standard_ref::batch_02__r054_sinochemholdings__20240__other__gri,StandardReference,,,seed_batch_02,,,,
,,,,,,,,,,,ISO 14067,,standard::ISO 14067,Standard,,,,,,ISO 14067,
,,,,,,,29,,,,batch_02__r054_sinochemholdings__20240__other__iso_14067,,standard_ref::batch_02__r054_sinochemholdings__20240__other__iso_14067,StandardReference,,,seed_batch_02,,,,
,,,,,,,,,,,ISO产品碳足迹标准,,standard_family::ISO product carbon standard,StandardFamily,,,,,,,
,,,,,,,,,,,方法学标准,,standard_role::Methodology standard,StandardRole,,,,,,,
,,,,,,,,,,,ISO 14040/14044,,standard::ISO 14040/14044,Standard,,,,,,ISO 14040/14044,
,,,,,,,29,,,,batch_02__r054_sinochemholdings__20240__other__iso_14040_14044,,standard_ref::batch_02__r054_sinochemholdings__20240__other__iso_14040_14044,StandardReference,,,seed_batch_02,,,,
,,,,,,,,,,,ISO生命周期评价体系,,standard_family::ISO life-cycle assessment system,StandardFamily,,,,,,,
,,,,,,,2,,,,batch_02__r055_chinamobilecommunications__20240__sustainabilityreport__gri,,standard_ref::batch_02__r055_chinamobilecommunications__20240__sustainabilityreport__gri,StandardReference,,,seed_batch_02,,,,
,,,,,,,2,,,,batch_02__r055_chinamobilecommunications__20240__sustainabilityreport__ifrs_s2,,standard_ref::batch_02__r055_chinamobilecommunications__20240__sustainabilityreport__ifrs_s2,StandardReference,,,seed_batch_02,,,,
,,,,,,,68,,,,batch_02__r060_walgreensbootsalliance__20240__impactreport__ghg_protocol,,standard_ref::batch_02__r060_walgreensbootsalliance__20240__impactreport__ghg_protocol,StandardReference,,,seed_batch_02,,,,
