activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,r398_compassgroup,COMPASS GROUP,康帕斯集团,,,,,,康帕斯集团,,company::r398_compassgroup,Company,,,,,,,398
,,,,,,,,,,,r398_compassgroup__20240__sustainabilityreport,matched_auto_high,report::r398_compassgroup__20240__sustainabilityreport,Report,42,r398_compassgroup__20240__sustainabilityreport,,,COMPASS GROUP sustainability-report_2024.pdf,,
,,,,,,,,,,,COMPASS GROUP sustainability-report_2024.pdf,,source::COMPASS GROUP sustainability-report_2024.pdf,SourceFile,,,,,COMPASS GROUP sustainability-report_2024.pdf,,
,,,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,,,,,,日本明治安田生命保险公司,,company::r399_meijiyasudalifeinsurance,Company,,,,,,,399
,,,,,,,,,,,r399_meijiyasudalifeinsurance__20240__annualreport,matched_auto_high,report::r399_meijiyasudalifeinsurance__20240__annualreport,Report,72,r399_meijiyasudalifeinsurance__20240__annualreport,,,MEIJI YASUDA LIFE INSURANCE annual_2024_all.pdf,,
,,,,,,,,,,,MEIJI YASUDA LIFE INSURANCE annual_2024_all.pdf,,source::MEIJI YASUDA LIFE INSURANCE annual_2024_all.pdf,SourceFile,,,,,MEIJI YASUDA LIFE INSURANCE annual_2024_all.pdf,,
,,,r401_suncorenergy,SUNCOR ENERGY,森科能源公司,,,,,,森科能源公司,,company::r401_suncorenergy,Company,,,,,,,401
,,,,,,,,,,,r401_suncorenergy__20230__sustainabilityreport,matched_auto_high,report::r401_suncorenergy__20230__sustainabilityreport,Report,97,r401_suncorenergy__20230__sustainabilityreport,,,2023_SUNCOR ENERGY_sustainability_report.pdf,,
,,,,,,,,,,,2023_SUNCOR ENERGY_sustainability_report.pdf,,source::2023_SUNCOR ENERGY_sustainability_report.pdf,SourceFile,,,,,2023_SUNCOR ENERGY_sustainability_report.pdf,,
,,,r403_ubertechnologies公司,Uber Technologies公司,Uber Technologies公司,,,,,,Uber Technologies公司,,company::r403_ubertechnologies公司,Company,,,,,,,403
,,,,,,,,,,,r403_ubertechnologies公司__20230__esgreport,matched_auto_high,report::r403_ubertechnologies公司__20230__esgreport,Report,112,r403_ubertechnologies公司__20230__esgreport,,,uber-technologies-inc-2023-esg-report.pdf,,
,,,,,,,,,,,uber-technologies-inc-2023-esg-report.pdf,,source::uber-technologies-inc-2023-esg-report.pdf,SourceFile,,,,,uber-technologies-inc-2023-esg-report.pdf,,
,,,r406_suzukimotor,SUZUKI MOTOR,铃木汽车,,,,,,铃木汽车,,company::r406_suzukimotor,Company,,,,,,,406
,,,,,,,,,,,r406_suzukimotor__20240__sustainabilityreport,matched_auto_high,report::r406_suzukimotor__20240__sustainabilityreport,Report,208,r406_suzukimotor__20240__sustainabilityreport,,,2024_SUZUKI MOTOR_Sustainability_Date-BOOK.pdf,,
,,,,,,,,,,,2024_SUZUKI MOTOR_Sustainability_Date-BOOK.pdf,,source::2024_SUZUKI MOTOR_Sustainability_Date-BOOK.pdf,SourceFile,,,,,2024_SUZUKI MOTOR_Sustainability_Date-BOOK.pdf,,
,,,r407_haiersmarthome,HAIER SMART HOME,海尔智家股份有限公司,,,,,,海尔智家股份有限公司,,company::r407_haiersmarthome,Company,,,,,,,407
,,,,,,,,,,,r407_haiersmarthome__20240__other,matched_auto_high,report::r407_haiersmarthome__20240__other,Report,98,r407_haiersmarthome__20240__other,,,海尔智家股份有限公司2024ESG报告.pdf,,
,,,,,,,,,,,海尔智家股份有限公司2024ESG报告.pdf,,source::海尔智家股份有限公司2024ESG报告.pdf,SourceFile,,,,,海尔智家股份有限公司2024ESG报告.pdf,,
,,,r409_laposte,LA POSTE,法国邮政,,,,,,法国邮政,,company::r409_laposte,Company,,,,,,,409
,,,,,,,,,,,r409_laposte__20240__esgreport,matched_auto_high,report::r409_laposte__20240__esgreport,Report,78,r409_laposte__20240__esgreport,,,2024 LA POSTE ESG.pdf,,
,,,,,,,,,,,2024 LA POSTE ESG.pdf,,source::2024 LA POSTE ESG.pdf,SourceFile,,,,,2024 LA POSTE ESG.pdf,,
,,,r413_honeywellinternational,HONEYWELL INTERNATIONAL,霍尼韦尔国际公司,,,,,,霍尼韦尔国际公司,,company::r413_honeywellinternational,Company,,,,,,,413
,,,,,,,,,,,r413_honeywellinternational__20250__impactreport,matched_auto_high,report::r413_honeywellinternational__20250__impactreport,Report,66,r413_honeywellinternational__20250__impactreport,,,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,,
,,,,,,,,,,,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,,source::HONEYWELL INTERNATIONAL-2025-impact-report.pdf,SourceFile,,,,,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,,
,,,r416_mitsubishielectric,MITSUBISHI ELECTRIC,三菱电机股份有限公司,,,,,,三菱电机股份有限公司,,company::r416_mitsubishielectric,Company,,,,,,,416
,,,,,,,,,,,r416_mitsubishielectric__20240__integratedreport,matched_auto_high,report::r416_mitsubishielectric__20240__integratedreport,Report,146,r416_mitsubishielectric__20240__integratedreport,,,MITSUBISHI ELECTRIC integrated_report2024_en.pdf,,
,,,,,,,,,,,MITSUBISHI ELECTRIC integrated_report2024_en.pdf,,source::MITSUBISHI ELECTRIC integrated_report2024_en.pdf,SourceFile,,,,,MITSUBISHI ELECTRIC integrated_report2024_en.pdf,,
,,,r418_chinadatang,CHINA DATANG,中国大唐集团有限公司,,,,,,中国大唐集团有限公司,,company::r418_chinadatang,Company,,,,,,,418
,,,,,,,,,,,r418_chinadatang__20230__sustainabilityreport,matched_auto_high,report::r418_chinadatang__20230__sustainabilityreport,Report,49,r418_chinadatang__20230__sustainabilityreport,,,2023_中国大唐集团有限公司_Sustainability_Report.pdf,,
,,,,,,,,,,,2023_中国大唐集团有限公司_Sustainability_Report.pdf,,source::2023_中国大唐集团有限公司_Sustainability_Report.pdf,SourceFile,,,,,2023_中国大唐集团有限公司_Sustainability_Report.pdf,,
,,,r421_jardinematheson,JARDINE MATHESON,怡和集团,,,,,,怡和集团,,company::r421_jardinematheson,Company,,,,,,,421
,,,,,,,,,,,r421_jardinematheson__20240__sustainabilityreport,matched_auto_high,report::r421_jardinematheson__20240__sustainabilityreport,Report,107,r421_jardinematheson__20240__sustainabilityreport,,,2024_JARDINE MATHESON_sustainability_report.pdf,,
,,,,,,,,,,,2024_JARDINE MATHESON_sustainability_report.pdf,,source::2024_JARDINE MATHESON_sustainability_report.pdf,SourceFile,,,,,2024_JARDINE MATHESON_sustainability_report.pdf,,
,,,r422_mondelezinternational,MONDELEZ INTERNATIONAL,亿滋国际,,,,,,亿滋国际,,company::r422_mondelezinternational,Company,,,,,,,422
,,,,,,,,,,,r422_mondelezinternational__20240__esgreport,matched_auto_high,report::r422_mondelezinternational__20240__esgreport,Report,60,r422_mondelezinternational__20240__esgreport,,,2024-MONDELEZ INTERNATIONAL-Snacking-Made-Right-ESG-Report.pdf,,
,,,,,,,,,,,2024-MONDELEZ INTERNATIONAL-Snacking-Made-Right-ESG-Report.pdf,,source::2024-MONDELEZ INTERNATIONAL-Snacking-Made-Right-ESG-Report.pdf,SourceFile,,,,,2024-MONDELEZ INTERNATIONAL-Snacking-Made-Right-ESG-Report.pdf,,
,,,r423_daiwahouseindustry,DAIWA HOUSE INDUSTRY,大和房建,,,,,,大和房建,,company::r423_daiwahouseindustry,Company,,,,,,,423
,,,,,,,,,,,r423_daiwahouseindustry__20250__sustainabilityreport,matched_auto_high,report::r423_daiwahouseindustry__20250__sustainabilityreport,Report,186,r423_daiwahouseindustry__20250__sustainabilityreport,,,2025 DAIWA HOUSE INDUSTRY_Sustainability_All.pdf,,
,,,,,,,,,,,2025 DAIWA HOUSE INDUSTRY_Sustainability_All.pdf,,source::2025 DAIWA HOUSE INDUSTRY_Sustainability_All.pdf,SourceFile,,,,,2025 DAIWA HOUSE INDUSTRY_Sustainability_All.pdf,,
,,,r424_starbucks,STARBUCKS,星巴克公司,,,,,,星巴克公司,,company::r424_starbucks,Company,,,,,,,424
,,,,,,,,,,,r424_starbucks__20240__impactreport,matched_auto_high,report::r424_starbucks__20240__impactreport,Report,54,r424_starbucks__20240__impactreport,,,Starbucks-Fiscal-2024-Global-Impact-Report.pdf,,
,,,,,,,,,,,Starbucks-Fiscal-2024-Global-Impact-Report.pdf,,source::Starbucks-Fiscal-2024-Global-Impact-Report.pdf,SourceFile,,,,,Starbucks-Fiscal-2024-Global-Impact-Report.pdf,,
,,,r425_olamgroup,OLAM GROUP,新加坡奥兰集团,,,,,,新加坡奥兰集团,,company::r425_olamgroup,Company,,,,,,,425
,,,,,,,,,,,r425_olamgroup__20240__annualreport,matched_auto_high,report::r425_olamgroup__20240__annualreport,Report,308,r425_olamgroup__20240__annualreport,,,OLAM GROUP_annual_report_2024.pdf,,
,,,,,,,,,,,OLAM GROUP_annual_report_2024.pdf,,source::OLAM GROUP_annual_report_2024.pdf,SourceFile,,,,,OLAM GROUP_annual_report_2024.pdf,,
,,,r426_qualcomm,QUALCOMM,高通,,,,,,高通,,company::r426_qualcomm,Company,,,,,,,426
,,,,,,,,,,,r426_qualcomm__20240__other,matched_auto_high,report::r426_qualcomm__20240__other,Report,68,r426_qualcomm__20240__other,,,2024-qualcomm-corporate-responsibility-report.pdf,,
,,,,,,,,,,,2024-qualcomm-corporate-responsibility-report.pdf,,source::2024-qualcomm-corporate-responsibility-report.pdf,SourceFile,,,,,2024-qualcomm-corporate-responsibility-report.pdf,,
,,,r427_broadcom,BROADCOM,博通公司,,,,,,博通公司,,company::r427_broadcom,Company,,,,,,,427
,,,,,,,,,,,r427_broadcom__20240__other,matched_auto_high,report::r427_broadcom__20240__other,Report,64,r427_broadcom__20240__other,,,broadcom-2024-corpresponsibility-final.pdf,,
,,,,,,,,,,,broadcom-2024-corpresponsibility-final.pdf,,source::broadcom-2024-corpresponsibility-final.pdf,SourceFile,,,,,broadcom-2024-corpresponsibility-final.pdf,,
,,,r428_jfeholdings,JFE HOLDINGS,日本钢铁工程控股公司,,,,,,日本钢铁工程控股公司,,company::r428_jfeholdings,Company,,,,,,,428
,,,,,,,,,,,r428_jfeholdings__20240__sustainabilityreport,matched_auto_high,report::r428_jfeholdings__20240__sustainabilityreport,Report,294,r428_jfeholdings__20240__sustainabilityreport,,,JFE HOLDINGS sustainability2024e.pdf,,
,,,,,,,,,,,JFE HOLDINGS sustainability2024e.pdf,,source::JFE HOLDINGS sustainability2024e.pdf,SourceFile,,,,,JFE HOLDINGS sustainability2024e.pdf,,
,,,r431_elo集团,ELO集团,ELO集团,,,,,,ELO集团,,company::r431_elo集团,Company,,,,,,,431
,,,,,,,,,,,r431_elo集团__20240__other,matched_auto_high,report::r431_elo集团__20240__other,Report,492,r431_elo集团__20240__other,,,RFA_ELO_2024_EN-1.pdf,,
,,,,,,,,,,,RFA_ELO_2024_EN-1.pdf,,source::RFA_ELO_2024_EN-1.pdf,SourceFile,,,,,RFA_ELO_2024_EN-1.pdf,,
,,,r433_mercadona公司,Mercadona公司,Mercadona公司,,,,,,Mercadona公司,,company::r433_mercadona公司,Company,,,,,,,433
,,,,,,,,,,,r433_mercadona公司__20240__annualreport,matched_auto_high,report::r433_mercadona公司__20240__annualreport,Report,123,r433_mercadona公司__20240__annualreport,,,Mercadona-annual-report-2024.pdf,,
,,,,,,,,,,,Mercadona-annual-report-2024.pdf,,source::Mercadona-annual-report-2024.pdf,SourceFile,,,,,Mercadona-annual-report-2024.pdf,,
,,,r434_drhorton公司,D.R. Horton公司,D.R. Horton公司,,,,,,D.R. Horton公司,,company::r434_drhorton公司,Company,,,,,,,434
,,,,,,,,,,,r434_drhorton公司__20240__sustainabilityreport,matched_auto_high,report::r434_drhorton公司__20240__sustainabilityreport,Report,87,r434_drhorton公司__20240__sustainabilityreport,,,d-r-horton-inc-fy2024-sustainability-report.pdf,,
,,,,,,,,,,,d-r-horton-inc-fy2024-sustainability-report.pdf,,source::d-r-horton-inc-fy2024-sustainability-report.pdf,SourceFile,,,,,d-r-horton-inc-fy2024-sustainability-report.pdf,,
,,,r440_philipmorrisinternational,PHILIP MORRIS INTERNATIONAL,菲利普－莫里斯国际公司,,,,,,菲利普－莫里斯国际公司,,company::r440_philipmorrisinternational,Company,,,,,,,440
,,,,,,,,,,,r440_philipmorrisinternational__20240__integratedreport,matched_auto_high,report::r440_philipmorrisinternational__20240__integratedreport,Report,105,r440_philipmorrisinternational__20240__integratedreport,,,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,,
,,,,,,,,,,,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,,source::PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,SourceFile,,,,,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,,
,,,r441_paccar,PACCAR,帕卡公司,,,,,,帕卡公司,,company::r441_paccar,Company,,,,,,,441
,,,,,,,,,,,r441_paccar__20240__esgreport,matched_auto_high,report::r441_paccar__20240__esgreport,Report,26,r441_paccar__20240__esgreport,,,PACCAR-sasb-esg-combined-report-feb_2024.pdf,,
,,,,,,,,,,,PACCAR-sasb-esg-combined-report-feb_2024.pdf,,source::PACCAR-sasb-esg-combined-report-feb_2024.pdf,SourceFile,,,,,PACCAR-sasb-esg-combined-report-feb_2024.pdf,,
,,,r443_crh公司,CRH公司,CRH公司,,,,,,CRH公司,,company::r443_crh公司,Company,,,,,,,443
,,,,,,,,,,,r443_crh公司__20240__sustainabilityreport,matched_auto_high,report::r443_crh公司__20240__sustainabilityreport,Report,112,r443_crh公司__20240__sustainabilityreport,,,crh-2024-sustainability-performance-report_final_interactive-1.pdf,,
