evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p71__inventory__0099,assurance::Report disclosure
73,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p73__inventory__0100
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p73__inventory__0100,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p73__inventory__0100,assurance::Report disclosure
74,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p74__inventory__0101
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p74__inventory__0101,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p74__inventory__0101,assurance::Report disclosure
86,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p86__inventory__0102
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p86__inventory__0102,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p86__inventory__0102,assurance::Report disclosure
89,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p89__inventory__0103
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p89__inventory__0103,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p89__inventory__0103,assurance::Report disclosure
94,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p94__inventory__0104
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p94__inventory__0104,data_source::Derived data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p94__inventory__0104,assurance::Report disclosure
112,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p112__inventory__0105
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p112__inventory__0105,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p112__inventory__0105,assurance::Report disclosure
115,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p115__inventory__0106
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p115__inventory__0106,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p115__inventory__0106,assurance::Report disclosure
126,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p126__inventory__0107
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p126__inventory__0107,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p126__inventory__0107,assurance::Report disclosure
127,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p127__inventory__0108
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p127__inventory__0108,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p127__inventory__0108,assurance::Report disclosure
128,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0109
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0109,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0109,assurance::Report disclosure
128,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0110
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0110,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0110,assurance::Report disclosure
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p128__inventory__0110,activity::Mobile emission source
132,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p132__inventory__0111
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p132__inventory__0111,data_source::Derived data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p132__inventory__0111,assurance::Report disclosure
133,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p133__inventory__0112
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p133__inventory__0112,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p133__inventory__0112,assurance::Report disclosure
138,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p138__inventory__0113
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p138__inventory__0113,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p138__inventory__0113,assurance::Report disclosure
143,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p143__inventory__0114
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p143__inventory__0114,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p143__inventory__0114,assurance::Report disclosure
146,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p146__inventory__0115
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p146__inventory__0115,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p146__inventory__0115,assurance::Report disclosure
151,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0116
,for_scope,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0116,scope::Scope 3
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0116,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0116,assurance::Report disclosure
151,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0117
,for_scope,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0117,scope::Scope 3
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0117,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0117,assurance::Report disclosure
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p151__scope_3__0117,activity::Value-chain activities
152,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p152__inventory__0118
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p152__inventory__0118,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p152__inventory__0118,assurance::Report disclosure
154,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p154__inventory__0119
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p154__inventory__0119,assurance::Validation
,has_scope3_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p154__inventory__0119,scope3::15.0
174,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p174__inventory__0120
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p174__inventory__0120,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p174__inventory__0120,assurance::Report disclosure
195,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p195__inventory__0121
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p195__inventory__0121,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p195__inventory__0121,assurance::Report disclosure
206,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p206__inventory__0122
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p206__inventory__0122,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p206__inventory__0122,assurance::Report disclosure
207,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0123
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0123,data_source::Secondary data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0123,assurance::Report disclosure
207,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0124
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0124,data_source::Secondary data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0124,assurance::Report disclosure
,has_scope3_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p207__inventory__0124,scope3::15.0
209,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p209__inventory__0125
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p209__inventory__0125,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p209__inventory__0125,assurance::Report disclosure
215,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0126
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0126,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0126,assurance::Report disclosure
215,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0127
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0127,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0127,assurance::Report disclosure
,has_scope3_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p215__inventory__0127,scope3::15.0
224,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p224__inventory__0128
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p224__inventory__0128,data_source::Secondary data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p224__inventory__0128,assurance::Report disclosure
229,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p229__inventory__0129
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p229__inventory__0129,data_source::Primary data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p229__inventory__0129,assurance::Report disclosure
231,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p231__inventory__0130
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p231__inventory__0130,data_source::Primary data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p231__inventory__0130,assurance::Report disclosure
243,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p243__inventory__0131
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p243__inventory__0131,data_source::Derived data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p243__inventory__0131,assurance::Report disclosure
296,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p296__scope_3__0132
,for_scope,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p296__scope_3__0132,scope::Scope 3
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p296__scope_3__0132,assurance::Verification
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p296__scope_3__0132,activity::Value-chain activities
298,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p298__scope_3__0133
,for_scope,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p298__scope_3__0133,scope::Scope 3
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p298__scope_3__0133,assurance::Verification
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p298__scope_3__0133,activity::Value-chain activities
332,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p332__inventory__0134
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p332__inventory__0134,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p332__inventory__0134,assurance::Report disclosure
333,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p333__inventory__0135
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p333__inventory__0135,data_source::Derived data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p333__inventory__0135,assurance::Report disclosure
338,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p338__inventory__0136
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p338__inventory__0136,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p338__inventory__0136,assurance::Report disclosure
380,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p380__inventory__0137
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p380__inventory__0137,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p380__inventory__0137,assurance::Report disclosure
402,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p402__inventory__0138
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p402__inventory__0138,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p402__inventory__0138,assurance::Report disclosure
405,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p405__inventory__0139
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p405__inventory__0139,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p405__inventory__0139,assurance::Report disclosure
406,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p406__inventory__0140
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p406__inventory__0140,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p406__inventory__0140,assurance::Report disclosure
411,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p411__scope_1__0141
,for_scope,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p411__scope_1__0141,scope::Scope 1
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p411__scope_1__0141,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p411__scope_1__0141,assurance::Report disclosure
413,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p413__inventory__0142
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p413__inventory__0142,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p413__inventory__0142,assurance::Validation
418,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p418__inventory__0143
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p418__inventory__0143,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p418__inventory__0143,assurance::Report disclosure
432,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p432__inventory__0144
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p432__inventory__0144,data_source::Primary data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p432__inventory__0144,assurance::Report disclosure
436,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p436__inventory__0145
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p436__inventory__0145,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p436__inventory__0145,assurance::Report disclosure
448,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p448__inventory__0146
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p448__inventory__0146,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p448__inventory__0146,assurance::Report disclosure
457,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p457__inventory__0147
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p457__inventory__0147,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p457__inventory__0147,assurance::Report disclosure
466,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0148
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0148,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0148,assurance::Report disclosure
466,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0149
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0149,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0149,assurance::Report disclosure
,has_scope3_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p466__inventory__0149,scope3::15.0
471,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p471__inventory__0150
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p471__inventory__0150,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p471__inventory__0150,assurance::Report disclosure
474,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p474__inventory__0151
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p474__inventory__0151,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p474__inventory__0151,assurance::Report disclosure
476,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0152
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0152,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0152,assurance::Report disclosure
476,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0153
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0153,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0153,assurance::Report disclosure
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p476__inventory__0153,activity::Mobile emission source
488,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p488__inventory__0154
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p488__inventory__0154,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p488__inventory__0154,assurance::Report disclosure
489,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p489__inventory__0155
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p489__inventory__0155,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p489__inventory__0155,assurance::Assurance
491,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p491__inventory__0156
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p491__inventory__0156,data_source::Derived data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p491__inventory__0156,assurance::Report disclosure
492,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p492__inventory__0157
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p492__inventory__0157,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p492__inventory__0157,assurance::Report disclosure
493,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p493__inventory__0158
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p493__inventory__0158,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p493__inventory__0158,assurance::Report disclosure
495,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p495__inventory__0159
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p495__inventory__0159,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p495__inventory__0159,assurance::Report disclosure
496,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0160
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0160,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0160,assurance::Report disclosure
496,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0161
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0161,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0161,assurance::Report disclosure
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p496__inventory__0161,activity::Mobile emission source
497,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p497__inventory__0162
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p497__inventory__0162,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p497__inventory__0162,assurance::Report disclosure
499,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p499__inventory__0163
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p499__inventory__0163,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p499__inventory__0163,assurance::Report disclosure
500,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p500__inventory__0164
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p500__inventory__0164,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p500__inventory__0164,assurance::Report disclosure
504,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p504__inventory__0165
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p504__inventory__0165,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p504__inventory__0165,assurance::Assurance
506,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0166
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0166,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0166,assurance::Report disclosure
506,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0167
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0167,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0167,assurance::Report disclosure
,has_activity_category,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p506__inventory__0167,activity::Process emissions
514,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p514__inventory__0168
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p514__inventory__0168,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p514__inventory__0168,assurance::Report disclosure
515,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p515__inventory__0169
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p515__inventory__0169,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p515__inventory__0169,assurance::Report disclosure
516,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p516__inventory__0170
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p516__inventory__0170,data_source::Estimated data
,has_assurance_stage,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p516__inventory__0170,assurance::Report disclosure
526,documents_methodology,report::r049_electricitédefrance__20240__annualreport,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p526__inventory__0171
,has_data_source_type,methodology::batch_11__r049_electricitédefrance__20240__annualreport__p526__inventory__0171,data_source::Derived data
