activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,Report disclosure,,,,,Estimated data,242,,,,batch_10__r450_sap公司__20240__integratedreport__p242__inventory__0303,,methodology::batch_10__r450_sap公司__20240__integratedreport__p242__inventory__0303,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,244,,,,batch_10__r450_sap公司__20240__integratedreport__p244__inventory__0304,,methodology::batch_10__r450_sap公司__20240__integratedreport__p244__inventory__0304,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Primary data,245,,,,batch_10__r450_sap公司__20240__integratedreport__p245__inventory__0305,,methodology::batch_10__r450_sap公司__20240__integratedreport__p245__inventory__0305,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,246,,,,batch_10__r450_sap公司__20240__integratedreport__p246__inventory__0306,,methodology::batch_10__r450_sap公司__20240__integratedreport__p246__inventory__0306,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,Market-based,,,,Estimated data,254,,,,batch_10__r450_sap公司__20240__integratedreport__p254__inventory__0307,,methodology::batch_10__r450_sap公司__20240__integratedreport__p254__inventory__0307,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Derived data,256,,,,batch_10__r450_sap公司__20240__integratedreport__p256__inventory__0308,,methodology::batch_10__r450_sap公司__20240__integratedreport__p256__inventory__0308,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Derived data,258,,,,batch_10__r450_sap公司__20240__integratedreport__p258__inventory__0309,,methodology::batch_10__r450_sap公司__20240__integratedreport__p258__inventory__0309,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Derived data,259,,,,batch_10__r450_sap公司__20240__integratedreport__p259__inventory__0310,,methodology::batch_10__r450_sap公司__20240__integratedreport__p259__inventory__0310,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Derived data,262,,,,batch_10__r450_sap公司__20240__integratedreport__p262__inventory__0311,,methodology::batch_10__r450_sap公司__20240__integratedreport__p262__inventory__0311,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,265,,,,batch_10__r450_sap公司__20240__integratedreport__p265__inventory__0312,,methodology::batch_10__r450_sap公司__20240__integratedreport__p265__inventory__0312,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,265,,,,batch_10__r450_sap公司__20240__integratedreport__p265__inventory__0313,,methodology::batch_10__r450_sap公司__20240__integratedreport__p265__inventory__0313,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,274,,,,batch_10__r450_sap公司__20240__integratedreport__p274__inventory__0314,,methodology::batch_10__r450_sap公司__20240__integratedreport__p274__inventory__0314,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,275,,,,batch_10__r450_sap公司__20240__integratedreport__p275__inventory__0315,,methodology::batch_10__r450_sap公司__20240__integratedreport__p275__inventory__0315,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,279,,,,batch_10__r450_sap公司__20240__integratedreport__p279__inventory__0316,,methodology::batch_10__r450_sap公司__20240__integratedreport__p279__inventory__0316,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,281,,,,batch_10__r450_sap公司__20240__integratedreport__p281__inventory__0317,,methodology::batch_10__r450_sap公司__20240__integratedreport__p281__inventory__0317,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Primary data,285,,,,batch_10__r450_sap公司__20240__integratedreport__p285__inventory__0318,,methodology::batch_10__r450_sap公司__20240__integratedreport__p285__inventory__0318,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Primary data,285,,,,batch_10__r450_sap公司__20240__integratedreport__p285__inventory__0319,,methodology::batch_10__r450_sap公司__20240__integratedreport__p285__inventory__0319,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,290,,,,batch_10__r450_sap公司__20240__integratedreport__p290__inventory__0320,,methodology::batch_10__r450_sap公司__20240__integratedreport__p290__inventory__0320,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,313,,,,batch_10__r450_sap公司__20240__integratedreport__p313__inventory__0321,,methodology::batch_10__r450_sap公司__20240__integratedreport__p313__inventory__0321,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,Market-based,,,,,41,,,,batch_10__r450_sap公司__20240__integratedreport__p41__scope_1__0322,,methodology::batch_10__r450_sap公司__20240__integratedreport__p41__scope_1__0322,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,41,,,,batch_10__r450_sap公司__20240__integratedreport__p41__scope_1__0323,,methodology::batch_10__r450_sap公司__20240__integratedreport__p41__scope_1__0323,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,41,,,,batch_10__r450_sap公司__20240__integratedreport__p41__scope_2__0324,,methodology::batch_10__r450_sap公司__20240__integratedreport__p41__scope_2__0324,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,Market-based,,,,,41,,,,batch_10__r450_sap公司__20240__integratedreport__p41__scope_2__0325,,methodology::batch_10__r450_sap公司__20240__integratedreport__p41__scope_2__0325,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,41,,,,batch_10__r450_sap公司__20240__integratedreport__p41__scope_3__0326,,methodology::batch_10__r450_sap公司__20240__integratedreport__p41__scope_3__0326,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,41,,,,batch_10__r450_sap公司__20240__integratedreport__p41__scope_3__0327,,methodology::batch_10__r450_sap公司__20240__integratedreport__p41__scope_3__0327,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_1__0328,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_1__0328,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_1__0329,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_1__0329,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_1__0330,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_1__0330,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_2__0331,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_2__0331,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_2__0332,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_2__0332,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_2__0333,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_2__0333,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_3__0334,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_3__0334,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_3__0335,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_3__0335,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,60,,,,batch_10__r450_sap公司__20240__integratedreport__p60__scope_3__0336,,methodology::batch_10__r450_sap公司__20240__integratedreport__p60__scope_3__0336,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,121,,,,batch_10__r450_sap公司__20240__integratedreport__p121__scope_1__0337,,methodology::batch_10__r450_sap公司__20240__integratedreport__p121__scope_1__0337,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,121,,,,batch_10__r450_sap公司__20240__integratedreport__p121__scope_1__0338,,methodology::batch_10__r450_sap公司__20240__integratedreport__p121__scope_1__0338,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,121,,,,batch_10__r450_sap公司__20240__integratedreport__p121__scope_2__0339,,methodology::batch_10__r450_sap公司__20240__integratedreport__p121__scope_2__0339,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,Market-based,,,,,121,,,,batch_10__r450_sap公司__20240__integratedreport__p121__scope_2__0340,,methodology::batch_10__r450_sap公司__20240__integratedreport__p121__scope_2__0340,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,121,,,,batch_10__r450_sap公司__20240__integratedreport__p121__scope_3__0341,,methodology::batch_10__r450_sap公司__20240__integratedreport__p121__scope_3__0341,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,121,,,,batch_10__r450_sap公司__20240__integratedreport__p121__scope_3__0342,,methodology::batch_10__r450_sap公司__20240__integratedreport__p121__scope_3__0342,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,152,,,,batch_10__r450_sap公司__20240__integratedreport__p152__scope_2__0343,,methodology::batch_10__r450_sap公司__20240__integratedreport__p152__scope_2__0343,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,Market-based,,,,,152,,,,batch_10__r450_sap公司__20240__integratedreport__p152__scope_2__0344,,methodology::batch_10__r450_sap公司__20240__integratedreport__p152__scope_2__0344,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,152,,,,batch_10__r450_sap公司__20240__integratedreport__p152__scope_3__0345,,methodology::batch_10__r450_sap公司__20240__integratedreport__p152__scope_3__0345,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,152,,,,batch_10__r450_sap公司__20240__integratedreport__p152__scope_3__0346,,methodology::batch_10__r450_sap公司__20240__integratedreport__p152__scope_3__0346,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,153,,,,batch_10__r450_sap公司__20240__integratedreport__p153__scope_1__0347,,methodology::batch_10__r450_sap公司__20240__integratedreport__p153__scope_1__0347,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,153,,,,batch_10__r450_sap公司__20240__integratedreport__p153__scope_1__0348,,methodology::batch_10__r450_sap公司__20240__integratedreport__p153__scope_1__0348,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,153,,,,batch_10__r450_sap公司__20240__integratedreport__p153__scope_2__0349,,methodology::batch_10__r450_sap公司__20240__integratedreport__p153__scope_2__0349,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,Market-based,,,,,153,,,,batch_10__r450_sap公司__20240__integratedreport__p153__scope_2__0350,,methodology::batch_10__r450_sap公司__20240__integratedreport__p153__scope_2__0350,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,153,,,,batch_10__r450_sap公司__20240__integratedreport__p153__scope_3__0351,,methodology::batch_10__r450_sap公司__20240__integratedreport__p153__scope_3__0351,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,153,,,,batch_10__r450_sap公司__20240__integratedreport__p153__scope_3__0352,,methodology::batch_10__r450_sap公司__20240__integratedreport__p153__scope_3__0352,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,156,,,,batch_10__r450_sap公司__20240__integratedreport__p156__scope_1__0353,,methodology::batch_10__r450_sap公司__20240__integratedreport__p156__scope_1__0353,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,156,,,,batch_10__r450_sap公司__20240__integratedreport__p156__scope_1__0354,,methodology::batch_10__r450_sap公司__20240__integratedreport__p156__scope_1__0354,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,156,,,,batch_10__r450_sap公司__20240__integratedreport__p156__scope_1__0355,,methodology::batch_10__r450_sap公司__20240__integratedreport__p156__scope_1__0355,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,156,,,,batch_10__r450_sap公司__20240__integratedreport__p156__scope_3__0356,,methodology::batch_10__r450_sap公司__20240__integratedreport__p156__scope_3__0356,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,156,,,,batch_10__r450_sap公司__20240__integratedreport__p156__scope_3__0357,,methodology::batch_10__r450_sap公司__20240__integratedreport__p156__scope_3__0357,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,156,,,,batch_10__r450_sap公司__20240__integratedreport__p156__scope_3__0358,,methodology::batch_10__r450_sap公司__20240__integratedreport__p156__scope_3__0358,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,157,,,,batch_10__r450_sap公司__20240__integratedreport__p157__scope_1__0359,,methodology::batch_10__r450_sap公司__20240__integratedreport__p157__scope_1__0359,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,157,,,,batch_10__r450_sap公司__20240__integratedreport__p157__scope_1__0360,,methodology::batch_10__r450_sap公司__20240__integratedreport__p157__scope_1__0360,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,157,,,,batch_10__r450_sap公司__20240__integratedreport__p157__scope_2__0361,,methodology::batch_10__r450_sap公司__20240__integratedreport__p157__scope_2__0361,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,Market-based,,,,,157,,,,batch_10__r450_sap公司__20240__integratedreport__p157__scope_2__0362,,methodology::batch_10__r450_sap公司__20240__integratedreport__p157__scope_2__0362,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,157,,,,batch_10__r450_sap公司__20240__integratedreport__p157__scope_3__0363,,methodology::batch_10__r450_sap公司__20240__integratedreport__p157__scope_3__0363,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,157,,,,batch_10__r450_sap公司__20240__integratedreport__p157__scope_3__0364,,methodology::batch_10__r450_sap公司__20240__integratedreport__p157__scope_3__0364,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,,,,,,159,,,,batch_10__r450_sap公司__20240__integratedreport__p159__scope_3__0365,,methodology::batch_10__r450_sap公司__20240__integratedreport__p159__scope_3__0365,MethodologyFact,,,seed_batch_10,Scope 3,,,
Mobile emission source,Report disclosure,,,,,,160,,,,batch_10__r450_sap公司__20240__integratedreport__p160__scope_1__0366,,methodology::batch_10__r450_sap公司__20240__integratedreport__p160__scope_1__0366,MethodologyFact,,,seed_batch_10,Scope 1,,,
Mobile emission source,Report disclosure,,,,,,160,,,,batch_10__r450_sap公司__20240__integratedreport__p160__scope_2__0367,,methodology::batch_10__r450_sap公司__20240__integratedreport__p160__scope_2__0367,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,161,,,,batch_10__r450_sap公司__20240__integratedreport__p161__scope_1__0368,,methodology::batch_10__r450_sap公司__20240__integratedreport__p161__scope_1__0368,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,Market-based,,,,,161,,,,batch_10__r450_sap公司__20240__integratedreport__p161__scope_1__0369,,methodology::batch_10__r450_sap公司__20240__integratedreport__p161__scope_1__0369,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,161,,,,batch_10__r450_sap公司__20240__integratedreport__p161__scope_3__0370,,methodology::batch_10__r450_sap公司__20240__integratedreport__p161__scope_3__0370,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,161,,,,batch_10__r450_sap公司__20240__integratedreport__p161__scope_3__0371,,methodology::batch_10__r450_sap公司__20240__integratedreport__p161__scope_3__0371,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,Market-based,,,,,162,,,,batch_10__r450_sap公司__20240__integratedreport__p162__scope_1__0372,,methodology::batch_10__r450_sap公司__20240__integratedreport__p162__scope_1__0372,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,162,,,,batch_10__r450_sap公司__20240__integratedreport__p162__scope_2__0373,,methodology::batch_10__r450_sap公司__20240__integratedreport__p162__scope_2__0373,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Report disclosure,Market-based,,,,,164,,,,batch_10__r450_sap公司__20240__integratedreport__p164__scope_2__0374,,methodology::batch_10__r450_sap公司__20240__integratedreport__p164__scope_2__0374,MethodologyFact,,,seed_batch_10,Scope 2,,,
Business travel,Report disclosure,,,,,,165,,,,batch_10__r450_sap公司__20240__integratedreport__p165__scope_1__0375,,methodology::batch_10__r450_sap公司__20240__integratedreport__p165__scope_1__0375,MethodologyFact,,,seed_batch_10,Scope 1,,,
,,,,,,,,,,,商务差旅,,activity::Business travel,ActivityCategory,,,,,,,
,,,,,,,,,,,类别6 商务差旅,,scope3::6.0,Scope3Category,,,,,,,
,Report disclosure,,,,,,165,,,,batch_10__r450_sap公司__20240__integratedreport__p165__scope_1__0376,,methodology::batch_10__r450_sap公司__20240__integratedreport__p165__scope_1__0376,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,Market-based,,,,,339,,,,batch_10__r450_sap公司__20240__integratedreport__p339__scope_1__0377,,methodology::batch_10__r450_sap公司__20240__integratedreport__p339__scope_1__0377,MethodologyFact,,,seed_batch_10,Scope 1,,,
Mobile emission source,Report disclosure,,,,,,144,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_1__0378,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_1__0378,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,,,,,,144,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_1__0379,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_1__0379,MethodologyFact,,,seed_batch_10,Scope 1,,,
Mobile emission source,Report disclosure,,,,,,144,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_2__0380,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_2__0380,MethodologyFact,,,seed_batch_10,Scope 2,,,
Value-chain activities,Report disclosure,,,,,,144,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_2__0381,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_2__0381,MethodologyFact,,,seed_batch_10,Scope 2,,,
Mobile emission source,Report disclosure,,,,,,144,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_3__0382,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_3__0382,MethodologyFact,,,seed_batch_10,Scope 3,,,
Value-chain activities,Report disclosure,,,,,,144,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_3__0383,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p144__scope_3__0383,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,Estimated data,41,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p41__inventory__0384,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p41__inventory__0384,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Estimated data,95,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p95__inventory__0385,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p95__inventory__0385,MethodologyFact,,,seed_batch_10,,,,
,Assurance,,,,,Estimated data,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__inventory__0386,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__inventory__0386,MethodologyFact,,,seed_batch_10,,,,
,Assurance,PCAF financed emissions methodology,,,,,146,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p146__inventory__0387,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p146__inventory__0387,MethodologyFact,,,seed_batch_10,,,,
,Assurance,PCAF financed emissions methodology,,,,,146,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p146__inventory__0388,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p146__inventory__0388,MethodologyFact,,,seed_batch_10,,,,
,Assurance,,,,,Estimated data,165,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p165__inventory__0389,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p165__inventory__0389,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Secondary data,169,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p169__inventory__0390,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p169__inventory__0390,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,Secondary data,170,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p170__inventory__0391,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p170__inventory__0391,MethodologyFact,,,seed_batch_10,,,,
,Report disclosure,,,,,,9,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_1__0392,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_1__0392,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,9,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_1__0393,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_1__0393,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,9,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_3__0394,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_3__0394,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,,9,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_3__0395,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p9__scope_3__0395,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,,12,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p12__scope_1__0396,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p12__scope_1__0396,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,12,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p12__scope_1__0397,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p12__scope_1__0397,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,32,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p32__scope_3__0398,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p32__scope_3__0398,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,,40,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p40__scope_1__0399,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p40__scope_1__0399,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,48,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_1__0400,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_1__0400,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,48,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_1__0401,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_1__0401,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,,48,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_3__0402,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_3__0402,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,,48,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_3__0403,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p48__scope_3__0403,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,,49,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p49__scope_1__0404,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p49__scope_1__0404,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,PCAF financed emissions methodology,,,,,51,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p51__scope_1__0405,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p51__scope_1__0405,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Assurance,,,,,,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_1__0406,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_1__0406,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Assurance,,,,,,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_1__0407,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_1__0407,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Assurance,,,,,,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_2__0408,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_2__0408,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Assurance,,,,,,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_2__0409,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_2__0409,MethodologyFact,,,seed_batch_10,Scope 2,,,
,Assurance,,,,,,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_3__0410,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_3__0410,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Assurance,,,,,,145,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_3__0411,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p145__scope_3__0411,MethodologyFact,,,seed_batch_10,Scope 3,,,
,Report disclosure,,,,,Estimated data,155,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p155__scope_1__0412,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p155__scope_1__0412,MethodologyFact,,,seed_batch_10,Scope 1,,,
Value-chain activities,Report disclosure,,,,,Estimated data,155,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p155__scope_1__0413,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p155__scope_1__0413,MethodologyFact,,,seed_batch_10,Scope 1,,,
,Report disclosure,,,,,Estimated data,155,,,,batch_10__r454_sompoholdings__20240__sustainabilityreport__p155__scope_2__0414,,methodology::batch_10__r454_sompoholdings__20240__sustainabilityreport__p155__scope_2__0414,MethodologyFact,,,seed_batch_10,Scope 2,,,
